dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,66.000000,107.250000,0.000843,0.084265,4.213235,210.661765,0.000000
0.020000,66.000000,107.250000,0.000843,0.000000,-4.213235,-421.323529,0.000000
0.020000,66.000000,107.250000,0.000843,0.000000,0.000000,210.661765,0.000000
0.020000,66.000000,107.250000,0.000843,0.000000,0.000000,0.000000,0.000000
0.020000,66.000000,107.250000,0.000843,0.000000,0.000000,0.000000,0.000000
0.020000,66.017681,107.250000,0.018524,0.884044,44.202206,2210.110294,0.000000
0.020000,66.058971,107.250000,0.059813,2.064485,59.022059,740.992647,0.000000
0.020000,66.112900,107.250000,0.113743,2.696471,31.599265,-1371.139706,0.000000
0.020000,66.181154,107.250000,0.181997,3.412721,35.812500,210.661765,0.000000
0.020000,66.265419,107.250000,0.266262,4.213235,40.025735,210.661765,0.000000
0.020000,66.367379,107.250000,0.368222,5.098015,44.238971,210.661765,0.000000
0.020000,66.488721,107.250000,0.489563,6.067059,48.452206,210.661765,0.000000
0.020000,66.631128,107.250000,0.631971,7.120368,52.665441,210.661765,0.000000
0.020000,66.796287,107.250000,0.797129,8.257941,56.878676,210.661765,0.000000
0.020000,66.985882,107.250000,0.986725,9.479779,61.091912,210.661765,0.000000
0.020000,67.201600,107.250000,1.202443,10.785882,65.305147,210.661765,0.000000
0.020000,67.445125,107.250000,1.445968,12.176250,69.518382,210.661765,0.000000
0.020000,67.718143,107.250000,1.718985,13.650882,73.731618,210.661765,0.000000
0.020000,68.022338,107.250000,2.023181,15.209779,77.944853,210.661765,0.000000
0.020000,68.359397,107.250000,2.360240,16.852941,82.158088,210.661765,0.000000
0.020000,68.730162,107.250000,2.731004,18.538235,84.264706,105.330882,0.000000
0.020000,69.134632,107.250000,3.135475,20.223529,84.264706,0.000000,0.000000
0.020000,69.572809,107.250000,3.573651,21.908824,84.264706,0.000000,0.000000
0.020000,70.044691,107.250000,4.045534,23.594118,84.264706,-0.000000,0.000000
0.020000,70.550279,107.250000,4.551122,25.279412,84.264706,0.000000,0.000000
0.020000,71.089574,107.250000,5.090416,26.964706,84.264706,0.000000,0.000000
0.020000,71.662574,107.250000,5.663416,28.650000,84.264706,-0.000000,0.000000
0.020000,72.269279,107.250000,6.270122,30.335294,84.264706,0.000000,0.000000
0.020000,72.909691,107.250000,6.910534,32.020588,84.264706,0.000000,0.000000
0.020000,73.583809,107.250000,7.584651,33.705882,84.264706,-0.000000,0.000000
0.020000,74.291632,107.250000,8.292475,35.391176,84.264706,0.000000,0.000000
0.020000,75.033162,107.250000,9.034004,37.076471,84.264706,0.000000,0.000000
0.020000,75.808397,107.250000,9.809240,38.761765,84.264706,-0.000000,0.000000
0.020000,76.617338,107.250000,10.618181,40.447059,84.264706,0.000000,0.000000
0.020000,77.459985,107.250000,11.460828,42.132353,84.264706,-0.000000,0.000000
0.020000,78.336338,107.250000,12.337181,43.817647,84.264706,0.000000,0.000000
0.020000,79.246397,107.250000,13.247240,45.502941,84.264706,0.000000,0.000000
0.020000,80.190162,107.250000,14.191004,47.188235,84.264706,-0.000000,0.000000
0.020000,81.167632,107.250000,15.168475,48.873529,84.264706,0.000000,0.000000
0.020000,82.178809,107.250000,16.179651,50.558824,84.264706,-0.000000,0.000000
0.020000,83.223691,107.250000,17.224534,52.244118,84.264706,0.000000,0.000000
0.020000,84.302279,107.250000,18.303122,53.929412,84.264706,0.000000,0.000000
0.020000,85.414574,107.250000,19.415416,55.614706,84.264706,-0.000000,0.000000
0.020000,86.560574,107.250000,20.561416,57.300000,84.264706,0.000000,0.000000
0.020000,87.740279,107.250000,21.741122,58.985294,84.264706,-0.000000,0.000000
0.020000,88.953691,107.250000,22.954534,60.670588,84.264706,0.000000,0.000000
0.020000,90.200809,107.250000,24.201651,62.355882,84.264706,0.000000,0.000000
0.020000,91.481632,107.250000,25.482475,64.041176,84.264706,-0.000000,0.000000
