dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,138.811846,175.000000,69.812798,61.781076,-77.895669,-237.800073,0.000000
0.020000,140.014407,175.000000,71.015359,60.128043,-82.651671,-237.800073,0.000000
0.020000,141.182841,175.000000,72.183792,58.421666,-85.318849,-133.358909,0.000000
0.020000,142.317031,175.000000,73.317982,56.709505,-85.608026,-14.458873,0.000000
0.020000,143.416978,175.000000,74.417929,54.997345,-85.608026,-0.000000,0.000000
0.020000,144.482681,175.000000,75.483633,53.285184,-85.608026,0.000000,0.000000
0.020000,145.514142,175.000000,76.515093,51.573024,-85.608026,-0.000000,0.000000
0.020000,146.511359,175.000000,77.512310,49.860863,-85.608026,0.000000,0.000000
0.020000,147.474333,175.000000,78.475284,48.148703,-85.608026,-0.000000,0.000000
0.020000,148.403064,175.000000,79.404015,46.436542,-85.608026,0.000000,0.000000
0.020000,149.297552,175.000000,80.298503,44.724382,-85.608026,-0.000000,0.000000
0.020000,150.157796,175.000000,81.158747,43.012221,-85.608026,0.000000,0.000000
0.020000,150.983797,175.000000,81.984748,41.300060,-85.608026,0.000000,0.000000
0.020000,151.775555,175.000000,82.776506,39.587900,-85.608026,-0.000000,0.000000
0.020000,152.533070,175.000000,83.534021,37.875739,-85.608026,0.000000,0.000000
0.020000,153.256342,175.000000,84.257293,36.163579,-85.608026,0.000000,0.000000
0.020000,153.945370,175.000000,84.946321,34.451418,-85.608026,-0.000000,0.000000
0.020000,154.600155,175.000000,85.601106,32.739258,-85.608026,0.000000,0.000000
0.020000,155.220697,175.000000,86.221648,31.027097,-85.608026,-0.000000,0.000000
0.020000,155.806996,175.000000,86.807947,29.314937,-85.608026,0.000000,0.000000
0.020000,156.359051,175.000000,87.360003,27.602776,-85.608026,0.000000,0.000000
0.020000,156.876864,175.000000,87.877815,25.890616,-85.608026,0.000000,0.000000
0.020000,157.360433,175.000000,88.361384,24.178455,-85.608026,-0.000000,0.000000
0.020000,157.809759,175.000000,88.810710,22.466295,-85.608026,0.000000,0.000000
0.020000,158.224841,175.000000,89.225792,20.754134,-85.608026,0.000000,0.000000
0.020000,158.605681,175.000000,89.606632,19.041974,-85.608026,-0.000000,0.000000
0.020000,158.952277,175.000000,89.953228,17.329813,-85.608026,0.000000,0.000000
0.020000,159.264630,175.000000,90.265581,15.617653,-85.608026,0.000000,0.000000
0.020000,159.543575,175.000000,90.544527,13.947268,-83.519203,104.441164,0.000000
0.020000,159.790900,175.000000,90.791851,12.366221,-79.052379,223.341201,0.000000
